user_pseudo_id,event_dates,event_timestamp,transaction_id,product_names,product_ids,item_revenue_mapped_to_names,item_revenue_mapped_to_ids,total_item_quantity,product_category,product_category_2,product_color,country,region,city,device_category,brand_name,model_name,traffic_source_name,traffic_source_medium,traffic_source_source,ecommerce_purchase_revenue,ecommerce_refund_value,ecommerce_shipping_value,ecommerce_tax_value
2045005065.1709294266,02-03-2024,1709361409088082,8000142143,Ikat Print Viscose Cropped Co-Ord,8905724413650,Ikat Print Viscose Cropped Co-Ord:3490,8905724413650:3490,1,Co-ords,All Clothing,black,India,Maharashtra,Mumbai,mobile,Samsung,SM-G985F,(organic),organic,google,3490.0,,0.0,0.0
1196687951.1692114044,02-03-2024,1709357701940493,8000142139,"Hot Pink Floral Gathered Straight Dress, Citrus Burst maxi dress, Myra Co-ords Set","8905724344138, 8905724328527, 8905724015922","Hot Pink Floral Gathered Straight Dress:1899, Myra Co-ords Set:2990, Citrus Burst maxi dress:2990","8905724328527:2990, 8905724344138:2990, 8905724015922:1899",3,"Dresses, Co-ords",All Clothing,orange,India,Uttar Pradesh,Ghaziabad,mobile,Xiaomi,22101316UP,Viewed or ATC but not purchased 14 days,ANS | MOF BOF | CAT | VC & ATC 14D but not purchased,FB Ads,3940.0,,0.0,0.0
1231574674.1709381445,02-03-2024,1709402646244785,8000142156,Gulabi Greens Co-ords Set,8905724367564,Gulabi Greens Co-ords Set:2590,8905724367564:2590,1,Co-ords,All Clothing,green,India,Andhra Pradesh,Nellore,mobile,Apple,iPhone,ADH_GD_OCASSIONWEAR_OMNI_WA_WK48_02032024,WA,SFMC,1395.0,,100.0,0.0
118929557.1709386720,02-03-2024,1709386852324971,8000142239,Waves Straight Top,8905724369520,Waves Straight Top:1590,8905724369520:1590,1,Tops,All Clothing,aqua,India,Tamil Nadu,Chennai,mobile,Apple,iPhone 13,ANS 2024 | TOF | Feed Categorywise Audience,"Tops, Shirts, T-Shirts Feed - (Mixed)",FB Ads,895.0,,100.0,0.0
31203485.1715014525,06-05-2024,1715015573873072,8000144477,Geometric Print Blue Viscose Kurta Set,8905724569135,Geometric Print Blue Viscose Kurta Set:3990,8905724569135:3990,1,Kurta Sets,Kurtas &amp; Kurta Sets,blue,India,Himachal Pradesh,Nahan,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,3990.0,,0.0,0.0
1903067553.1714986802,06-05-2024,1714986938520477,8000144511,Pink Embroidered Cotton Kurta Set,8905724517433,Pink Embroidered Cotton Kurta Set:5990,8905724517433:5990,1,Kurta Sets,Kurtas &amp; Kurta Sets,pink,India,Maharashtra,Aurangabad,mobile,Apple,iPhone,(direct),(none),(direct),5990.0,,0.0,0.0
1903067553.1714986802,06-05-2024,1714986998403671,8000144512,Aqua Viscose Linen Top,8905134984429,Aqua Viscose Linen Top:2890,8905134984429:2890,1,Tops,All Clothing,aqua,India,Maharashtra,Aurangabad,mobile,Apple,iPhone,(direct),(none),(direct),2890.0,,0.0,0.0
306321116.1715017351,06-05-2024,1715017533450144,8000144445,White Kurta Set Inspired by Warli Print,8905724410970,White Kurta Set Inspired by Warli Print:4490,8905724410970:4490,1,Kurtas,Kurtas &amp; Kurta Sets,off white,India,Maharashtra,Mumbai,mobile,Apple,iPhone,(direct),(none),(direct),4041.0,,0.0,0.0
2128702039.1715018518,06-05-2024,1715019182885788,8000144478,"Mustard Floral Print Viscose Top, Natural Solid  Bottom","8905724701252, 8905724002298","Mustard Floral Print Viscose Top:2490, Natural Solid  Bottom:1599","8905724002298:1599, 8905724701252:2490",2,"Bottoms, Tops",All Clothing,natural,India,Delhi,Delhi,mobile,Apple,iPhone,(direct),(none),(direct),4089.0,,0.0,0.0
1994968292.1714961604,06-05-2024,1714970423788085,8000144507,"Festive Aqua Crop Top Co-ord, Ethnic Motif Yellow Viscose Kurta Set","8905724513091, 8905724479496","Ethnic Motif Yellow Viscose Kurta Set:3990, Festive Aqua Crop Top Co-ord:9990","8905724513091:3990, 8905724479496:9990",2,"Kurta Sets, Co-ords","Kurtas &amp; Kurta Sets, All Clothing",mustard,United States,California,Pleasanton,desktop,Apple,Safari,(organic),organic,google,13980.0,,0.0,0.0
28175903.1714119305,06-05-2024,1714967331197905,8000144506,Sajja Kurta,8905724342691,Sajja Kurta:2990,8905724342691:2990,1,Kurtas,Kurtas &amp; Kurta Sets,maroon,India,Maharashtra,Mumbai,tablet,Apple,iPad Pro 10.5,ANS 2024 | MOF | Feed Only Remarketing,Remarketing Audiences - (Non Discounted),FB Ads,1595.0,,100.0,0.0
227961200.1707042656,04-02-2024,1707056100407785,8000140636,Ziva Flared Dress,8905724361142,Ziva Flared Dress:3490,8905724361142:3490,1,Dresses,All Clothing,pink,India,Maharashtra,Mumbai,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,1745.0,,0.0,0.0
478820966.1706985394,04-02-2024,1706985674969497,8000140544,Natural Geometric Shift Dress,8905134530121,Natural Geometric Shift Dress:2599,8905134530121:2599,1,Clearance Sale,Sale,natural,India,Assam,Guwahati,mobile,OPPO,CPH1803,Global Desi - Performance max | Sales (TROAS- 450),cpc,google,880.0,,100.0,0.0
1617306769.1707030060,04-02-2024,1707053777312795,8000140569,"Blue Floral Fit and Flare Dress, Aasma dress, Teal Solid Flared Slip-On Dress","8905134905684, 8905724367830, 8905134741916","Blue Floral Fit and Flare Dress:1599, Aasma dress:2590, Teal Solid Flared Slip-On Dress:1999","8905134905684:1999, 8905724367830:2590, 8905134741916:1599",3,Dresses,All Clothing,aqua,India,Maharashtra,Mumbai,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,2461.0,,0.0,0.0
78652423.1707029199,04-02-2024,1707030639194798,8000140556,Orange Floral Smocking A-Line Top,8905724141317,Orange Floral Smocking A-Line Top:2299,8905724141317:2299,1,Tops,All Clothing,orange,India,Maharashtra,Aurangabad,mobile,Apple,iPhone,(direct),(none),(direct),1250.0,,100.0,0.0
1763872146.1707041084,04-02-2024,1707070110494814,8000140586,Flower Power Tunic,8905724416507,Flower Power Tunic:2490,8905724416507:2490,1,Kurtas &amp; Kurta Sets,All Clothing,lime,India,Chhattisgarh,Korba,mobile,Apple,iPhone,(direct),(none),(direct),2490.0,,0.0,0.0
1767727094.1707032642,04-02-2024,1707036215800440,8000140622,"Indigo Ethnic Motifs Straight Slip-On Kurta, Purple Ethnic Motifs A-Line Tunic, Dark Pink Ethnic Motifs Peplum Suit Set","8905134738640, 8905134740674, 8905134908340","Purple Ethnic Motifs A-Line Tunic:1599, Indigo Ethnic Motifs Straight Slip-On Kurta:1599, Dark Pink Ethnic Motifs Peplum Suit Set:2899","8905134740674:1599, 8905134738640:2899, 8905134908340:1599",3,"Kurta Sets, Kurtas",Kurtas &amp; Kurta Sets,indigo,India,Andhra Pradesh,Tirupati,mobile,Apple,iPhone,(organic),organic,google,2440.0,,0.0,0.0
2077392022.1707016342,04-02-2024,1707018682762229,8000140549,Emerald Hues kurta Set,8905724294723,Emerald Hues kurta Set:5590,8905724294723:5590,1,Kurta Sets,Kurtas &amp; Kurta Sets,green,India,Delhi,Delhi,mobile,Apple,iPhone 14 Plus,(referral),referral,m.facebook.com,2515.0,,0.0,0.0
536211882.1707060360,04-02-2024,1707061253770128,8000140573,"Blue Alloy and Fabric Earring, Silver Alloy Earring, Green Solid Embroidered Straight Top, Black Geometric Straight Bottom","8905134636823, 8905724111235, 8905724153617, 8905724011542","Black Geometric Straight Bottom:1999, Silver Alloy Earring:799, Green Solid Embroidered Straight Top:2299, Blue Alloy and Fabric Earring:899","8905724153617:799, 8905724011542:2299, 8905134636823:1999, 8905724111235:899",4,"Jewellery, Bottoms, Tops","All Clothing, All Accessories",black,India,Maharashtra,Mumbai,mobile,Apple,iPhone 13,(referral),referral,l.instagram.com,3425.0,,0.0,0.0
1018234874.1707039491,04-02-2024,1707040031728345,8000140628,Charcoal Ethnic Motifs Straight Slip-On Kurta,8905134899754,Charcoal Ethnic Motifs Straight Slip-On Kurta:1399,8905134899754:1399,1,Kurtas,Kurtas &amp; Kurta Sets,charcoal,India,Karnataka,Bengaluru,mobile,Apple,iPhone 13,ANS 2024 | TOF | Feed Categorywise Audience,Kurtas & Sets Feed (Mixed),FB Ads,660.0,,100.0,0.0
905124365.1707060205,04-02-2024,1707061371730225,8000140637,Pink Geometric Straight Kurta,8905134638612,Pink Geometric Straight Kurta:2299,8905134638612:2299,1,Kurtas,Kurtas &amp; Kurta Sets,pink,India,Assam,Guwahati,mobile,Apple,iPhone 13,ANS 2024 | TOF | Feed Categorywise Audience,Kurtas & Sets Feed (Mixed),FB Ads,1135.0,,100.0,0.0
1652010269.1707033246,04-02-2024,1707034716424891,8000140561,Charcoal Ethnic Motifs Straight Slip-On Kurta,8905134899761,Charcoal Ethnic Motifs Straight Slip-On Kurta:1399,8905134899761:1399,1,Kurtas,Kurtas &amp; Kurta Sets,charcoal,India,Maharashtra,Mumbai,mobile,OnePlus,KB2001,ANS 2024 | TOF | Feed Categorywise Audience,Kurtas & Sets Feed (Mixed),FB Ads,660.0,,100.0,0.0
1833157590.1703690362,04-02-2024,1707036030357221,8000140621,Ethnic Motifs Fit & Flare Set,8905134818779,Ethnic Motifs Fit & Flare Set:3099,8905134818779:3099,1,Co-Ord Sets,Diwali Sale Upto 70% off,off white,India,Telangana,Hyderabad,mobile,Apple,iPhone 14 Pro,Viewed or ATC but not purchased 14 days,ANS | MOF BOF | CAT | VC & ATC 14D but not purchased,FB Ads,1030.0,,100.0,0.0
2117236228.1705327958,17-01-2024,1705489334445882,8000139507,Hawa Hawai kaftan set,8905724345098,Hawa Hawai kaftan set:5790,8905724345098:5790,1,Kurta Sets,Kurtas &amp; Kurta Sets,red,India,Chhattisgarh,Korba,mobile,Apple,iPhone,Global Desi - Performance max | Sales (TROAS- 450),cpc,google,2895.0,,0.0,0.0
1604880248.1705498126,17-01-2024,1705499269036115,8000139466,Charge Up The Style Co-Ord Set,8905724372452,Charge Up The Style Co-Ord Set:3990,8905724372452:3990,1,Co-ords,All Clothing,black,India,Telangana,Secunderabad,desktop,Google,Chrome,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,1795.0,,0.0,0.0
403341683.1705488465,17-01-2024,1705490659260973,8000139512,Indigo Geometric Flared Jump Suit,8905134827627,Indigo Geometric Flared Jump Suit:3299,8905134827627:3299,1,Jumpsuits,All Clothing,indigo,Australia,Queensland,Brisbane,mobile,Samsung,SM-F721B,(organic),organic,google,1650.0,,0.0,0.0
2102327484.1705508125,17-01-2024,1705508470242696,8000139473,Suhani Straight Co-ords Set,8907641565283,Suhani Straight Co-ords Set:3090,8907641565283:3090,1,Co-ords,All Clothing,pink,India,Madhya Pradesh,Indore,mobile,OnePlus,AC2001,(direct),(none),(direct),1545.0,,0.0,0.0
714454165.1705502976,17-01-2024,1705503823425384,8000139470,Pink Floral Embroidered Cropped Set,8905724000119,Pink Floral Embroidered Cropped Set:5499,8905724000119:5499,1,Co-Ords,Women,pink,India,Uttar Pradesh,Meerut,desktop,Apple,Safari,(direct),(none),(direct),2750.0,,0.0,0.0
1632462924.1689575128,17-01-2024,1705474270329086,8000139396,Lalita Kurta Set,8905724300400,Lalita Kurta Set:3990,8905724300400:3990,1,Kurta Sets,Kurtas &amp; Kurta Sets,maroon,India,Gujarat,Ahmedabad,desktop,Google,Chrome,c2c,cpc,google,1995.0,,0.0,0.0
1632462924.1689575128,17-01-2024,1705474371197369,8000139397,Teal Cerulean Embroidered Coord Set,8905724206580,Teal Cerulean Embroidered Coord Set:3690,8905724206580:3690,1,Kurta Sets,Kurtas &amp; Kurta Sets,teal,India,Gujarat,Ahmedabad,desktop,Google,Chrome,c2c,cpc,google,1845.0,,0.0,0.0
1537827283.1702268158,17-01-2024,1705477449047394,8000139449,The Kali Kurta,8905724251535,The Kali Kurta:1990,8905724251535:1990,1,Kurtas,Kurtas &amp; Kurta Sets,blue,India,Uttar Pradesh,Kanpur,mobile,Vivo,V2030,ANS | MOF | Remarketing Audiences - (All),Social & Website Engagers - (Women),FB Ads,1095.0,,100.0,0.0
671992910.1639223475,17-01-2024,1705499492315341,8000139517,Solid Embroidered Straight Tunic,8905724017292,Solid Embroidered Straight Tunic:2190,8905724017292:2190,1,Tops,All Clothing,black,India,Karnataka,Bengaluru,mobile,Samsung,SM-M025F,Website Visitors & Social Engagers,ANS | MOF | CON | All Combined,FB Ads,1195.0,,100.0,0.0
249209844.1705490004,17-01-2024,1705490405102704,8000139511,Floral Flair Kurta Set,8905724541483,Floral Flair Kurta Set:3990,8905724541483:3990,1,Kurta Sets,Kurtas &amp; Kurta Sets,pink,India,West Bengal,Kharagpur,mobile,OnePlus,LE2121,(referral),referral,l.instagram.com,3990.0,,0.0,0.0
1048220234.1705450122,17-01-2024,1705472711059505,8000139394,Black Khari Flounce Jump Suit,8905134652458,Black Khari Flounce Jump Suit:2599,8905134652458:2599,1,Jumpsuits,All Clothing,black,India,Tamil Nadu,,mobile,Xiaomi,Redmi Note 7S,ANS | MOF | Remarketing Audiences - (All),Custom Audiences Merged - (Girls),FB Ads,1140.0,,100.0,0.0
360369900.1705490334,17-01-2024,1705491199902122,8000139513,Forest Waves Co-ords Set,8905724369681,Forest Waves Co-ords Set:2790,8905724369681:2790,1,Co-ords,All Clothing,green,India,Maharashtra,Mumbai,mobile,Apple,iPhone 14 Plus,ANS | TOF | Shopping Campaign - (Discounted),Shopping+ Audience - (Offer Only),FB Ads,1495.0,,100.0,0.0
1475934406.1698384007,17-01-2024,1705478820836616,8000139399,Solid Curved Kurta,8905134641490,Solid Curved Kurta:2299,8905134641490:2299,1,Kurtas,Kurtas &amp; Kurta Sets,mustard,India,Maharashtra,Pune,mobile,Apple,iPhone 11,ANS | TOF | Accessories,Bags | Interest,FB Ads,675.0,,100.0,0.0
1842750058.1704591833,17-01-2024,1705500993400302,8000139520,Jaipur Set,8907641584574,Jaipur Set:4990,8907641584574:4990,1,Co-ords,All Clothing,pink,India,Delhi,New Delhi,mobile,Apple,iPhone,Global Desi - Brand + Category | Search | Exact | (TROAS-400),cpc,google,2495.0,,0.0,0.0
800165842.1685679336,17-01-2024,1705498123747951,8000139465,"Embroidered Solid Jump Suit, Peplum Set","8905134830634, 8905134645450","Peplum Set:2599, Embroidered Solid Jump Suit:2199","8905134645450:2599, 8905134830634:2199",2,"Jumpsuits, Sets",All Clothing,indigo,India,Rajasthan,Jaipur,mobile,Apple,iPhone,GD|ANS|Brand|Search|Exact|,cpc,google,1700.0,,0.0,0.0
1366608008.1660289200,17-01-2024,1705468066616007,8000139441,"Sea Green Jacquard Straight Slip-On Kurta, Maroon Jacquard Straight Slip-On Suit","8905134906926, 8905134909279","Sea Green Jacquard Straight Slip-On Kurta:2599, Maroon Jacquard Straight Slip-On Suit:3899","8905134906926:3899, 8905134909279:2599",2,"Kurta Sets, Kurtas",Kurtas &amp; Kurta Sets,maroon,India,Delhi,Delhi,mobile,OnePlus,EB2101,ADH_GD_EOSSJUNE2023_CATALOGUE_OMNI_29062023,WA,SFMC,2600.0,,0.0,0.0
1248720028.1704957096,17-01-2024,1705509638746064,8000139475,"Silver Alloy Brass Earring, Gulabi Geet Co-ords Set","8907641568031, 8905134903260","Gulabi Geet Co-ords Set:2590, Silver Alloy Brass Earring:499","8905134903260:499, 8907641568031:2590",2,"Jewellery, Black Friday Sale","Sale, All Accessories",pink,India,Maharashtra,Mumbai,mobile,Apple,iPhone,(direct),(none),(direct),1670.0,,0.0,0.0
1993765969.1705075248,17-01-2024,1705472095266240,8000139393,"Indigo Ethnic Motifs Flared Slip-On Top, Sea Green Jacquard Straight Slip-On Kurta","8905134912897, 8905134909293","Indigo Ethnic Motifs Flared Slip-On Top:1299, Sea Green Jacquard Straight Slip-On Kurta:2599","8905134912897:1299, 8905134909293:2599",2,"Tops, Kurtas","Kurtas &amp; Kurta Sets, All Clothing",indigo,India,Delhi,Delhi,mobile,Samsung,SM-G770F,(referral),referral,m.facebook.com,1560.0,,0.0,0.0
934682614.1705049861,17-01-2024,1705436114234367,8000139435,"Riddle Me Black Blouson Top, Blue Floral Flared Dress","8905724373411, 8905134848769","Blue Floral Flared Dress:2899, Riddle Me Black Blouson Top:1690","8905134848769:2899, 8905724373411:1690",2,"Dresses, Tops",All Clothing,black,India,Maharashtra,Mumbai,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,2295.0,,0.0,0.0
1011838720.1705451581,17-01-2024,1705457004316545,8000139437,"The Queen Bee Dress, Fusion Fuchsia Jumpsuit, Seafarer Maxi Set","8905724246449, 8905724373503, 8905724368523","Seafarer Maxi Set:3590, Fusion Fuchsia Jumpsuit:2590, The Queen Bee Dress:2590","8905724373503:2590, 8905724368523:3590, 8905724246449:2590",3,"Kurta Sets, Jumpsuits, Dresses","All Clothing, Kurtas &amp; Kurta Sets",blue,India,Maharashtra,Mumbai,mobile,Apple,iPhone 14,ANS | TOF | Open - iOS (View Content),Open - iOS (View Content),FB Ads,4385.0,,0.0,0.0
1536142060.1707813989,13-02-2024,1707815531089624,8000141074,"The Saree Co-Ord, Marine Blossom Set, Whispers Of Lavender Skirt Set","8905724539077, 8905724390340, 8905724368929","The Saree Co-Ord:6990, Marine Blossom Set:4990, Whispers Of Lavender Skirt Set:2590","8905724368929:2590, 8905724539077:6990, 8905724390340:4990",3,"Co-ords, Women","All Clothing, End of Season Sale",purple,India,Maharashtra,Mumbai,mobile,Samsung,SM-A528B,(direct),(none),(direct),10780.0,,0.0,0.0
356360848.1707741677,13-02-2024,1707798917801873,8000141067,Peach Floral Straight Suit,8905134817178,Peach Floral Straight Suit:7999,8905134817178:7999,1,Kurta Sets,Kurtas &amp; Kurta Sets,peach,India,Karnataka,Bengaluru,desktop,Apple,Safari,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,4000.0,,0.0,0.0
932239611.1687935924,13-02-2024,1707793438499371,8000141065,Indigo Ethnic Motifs Flared Kurta,8905134932628,Indigo Ethnic Motifs Flared Kurta:5699,8905134932628:5699,1,Kurtas,Kurtas &amp; Kurta Sets,indigo,India,Karnataka,Bengaluru,mobile,Xiaomi,2201116SI,GD|ANS|Brand|Search|Exact|,cpc,google,2850.0,,0.0,0.0
2097536867.1600245653,13-02-2024,1707847071169208,8000140982,"Multi Alloy Stone and Beads Earring, The Kali Kurta","8905724153662, 8905724251542","Multi Alloy Stone and Beads Earring:799, The Kali Kurta:1990","8905724153662:799, 8905724251542:1990",2,"Jewellery, Kurtas","Kurtas &amp; Kurta Sets, All Accessories",blue,India,Karnataka,Bengaluru,mobile,OnePlus,AC2001,ANS | MOF | Remarketing Audiences,Social & Website Engagers - (GD Women),FB Ads,1595.0,,0.0,0.0
508943015.1710617564,17-03-2024,1710617857329932,8000142746,The Queen Bee Dress,8905724373480,The Queen Bee Dress:2590,8905724373480:2590,1,Dresses,All Clothing,green,India,Maharashtra,Mumbai,mobile,Apple,iPhone,(direct),(none),(direct),1395.0,,100.0,0.0
422490595.1710335034,17-03-2024,1710680053919647,8000142758,The Shehzaadi Dress,8905724539213,The Shehzaadi Dress:4490,8905724539213:4490,1,Dresses,All Clothing,black,India,West Bengal,Kolkata,mobile,Apple,iPhone,(direct),(none),(direct),4490.0,,0.0,0.0
802431362.1710124032,17-03-2024,1710655971780481,8000142751,"Dark Blue Ethnic Motifs Straight Suit, Turquoise Floral Straight Suit","8905134889175, 8905134854746","Dark Blue Ethnic Motifs Straight Suit:5499, Turquoise Floral Straight Suit:4499","8905134889175:4499, 8905134854746:5499",2,Kurta Sets,Kurtas &amp; Kurta Sets,dark blue,India,Haryana,Hisar,mobile,Apple,iPhone,(organic),organic,google,5000.0,,0.0,0.0
338039805.1710686858,17-03-2024,1710688145794576,8000142826,The Monochrome Vibe Co-Ord Set,8907641565474,The Monochrome Vibe Co-Ord Set:3590,8907641565474:3590,1,Co-ords,All Clothing,white,India,Maharashtra,Mumbai,mobile,Apple,iPhone,ANS 2024 | MOF | Feed Only Remarketing,Remarketing Audiences - (Non Discounted),FB Ads,3590.0,,0.0,0.0
1506967016.1705597107,22-01-2024,1705912167033106,8000139826,Cassata Dhoti Pant Set,8905724390517,Cassata Dhoti Pant Set:4490,8905724390517:4490,1,Women,End of Season Sale,coral,India,Maharashtra,Mumbai,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,2245.0,,0.0,0.0
1825160291.1705843323,22-01-2024,1705913795682958,8000139828,Boho Blues maxi dress,8905724361739,Boho Blues maxi dress:3090,8905724361739:3090,1,Dresses,All Clothing,teal,India,Andhra Pradesh,Bhimavaram,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,1545.0,,0.0,0.0
715967162.1703196260,22-01-2024,1705945295702348,8000139844,"Casual Regular Solid Bottom, Navy Solid Embroidered Straight Kurta, White Solid Bottom, Beige Floral Straight Slip-On Kurta","8905724005947, 8905134736134, 8905724148989, 8905134908371","Casual Regular Solid Bottom:999, White Solid Bottom:1399, Navy Solid Embroidered Straight Kurta:2399, Beige Floral Straight Slip-On Kurta:1399","8905724005947:2399, 8905134908371:1399, 8905724148989:999, 8905134736134:1399",4,"Kurtas, Bottoms","All Clothing, Kurtas &amp; Kurta Sets",navy blue,India,Delhi,Delhi,mobile,Samsung,SM-F936B,ANS | TOF | Categorywise Accessories - (Fresh),Jewellery Category | Interest,FB Ads,2720.0,,0.0,0.0
1884271034.1699973693,22-01-2024,1705907064502140,8000139794,Dark Green Floral Flared Dress,8905724281495,Dark Green Floral Flared Dress:2999,8905724281495:2999,1,Dresses,All Clothing,green,India,West Bengal,Purulia,mobile,Apple,iPhone,(direct),(none),(direct),1500.0,,0.0,0.0
1191805863.1705898830,22-01-2024,1705901588138683,8000139792,Maroon Rogan Print Layered Kurta 2P Suit Set,8905134736417,Maroon Rogan Print Layered Kurta 2P Suit Set:2799,8905134736417:2799,1,Kurta Sets,Kurtas &amp; Kurta Sets,maroon,India,Maharashtra,Mumbai,mobile,Apple,iPhone,(direct),(none),(direct),1220.0,,100.0,0.0
1630413479.1705927658,22-01-2024,1705933328467583,8000139835,Positano Dress,8905724283932,Positano Dress:2790,8905724283932:2790,1,Dresses,All Clothing,mint,India,Goa,Siolim,mobile,Apple,iPhone 12,ANS | MOF | Remarketing Audiences - (All),Custom Audiences Merged - (Fresh Purchasers),FB Ads,1495.0,,100.0,0.0
1488923588.1705912468,22-01-2024,1705923737366105,8000139800,"The Queen Bee Dress, Casual Round Neck Tunic","8905724373473, 8905724298028","The Queen Bee Dress:2590, Casual Round Neck Tunic:2690","8905724373473:2590, 8905724298028:2690",2,"Kurtas, Dresses","All Clothing, Kurtas &amp; Kurta Sets",wine,Mauritius,Plaines Wilhems District,Curepipe,mobile,Apple,iPhone,(direct),(none),(direct),3985.0,,0.0,0.0
1982239565.1704351023,22-01-2024,1705891835477868,8000139788,"Light Blue Floral Straight Kurta, White Solid Straight Bottom","8905724198595, 8905724208164","Light Blue Floral Straight Kurta:2199, White Solid Straight Bottom:1499","8905724208164:1499, 8905724198595:2199",2,"Kurtas, Bottoms","All Clothing, Kurtas &amp; Kurta Sets",blue,India,Assam,Guwahati,mobile,OPPO,CPH2531,ANS | TOF | Categorywise - (Fresh),Kurtas & Sets | Interest,FB Ads,1630.0,,0.0,0.0
613334031.1682504336,03-03-2024,1709449749115889,8000142164,Moody Tones Co-ords Set,8905724375453,Moody Tones Co-ords Set:2590,8905724375453:2590,1,Co-ords,All Clothing,blue,India,Karnataka,Bengaluru,mobile,OnePlus,AC2001,ANS | MOF | Remarketing Audiences - (All),Social & Website Engagers - (Women),FB Ads,1395.0,,100.0,0.0
727054911.1709380333,03-03-2024,1709458157939933,8000142263,Gulabi Greens Co-ords Set,8905724367564,Gulabi Greens Co-ords Set:5180,8905724367564:5180,2,Co-ords,All Clothing,green,India,Tamil Nadu,Sivakasi,mobile,Apple,iPhone,ADH_GD_OCASSIONWEAR_OMNI_WA_WK48_02032024,WA,SFMC,2590.0,,0.0,0.0
1508528947.1709227811,03-03-2024,1709457891857949,8000142167,Ikat Inspired Cotton Short Dress,8905724410246,Ikat Inspired Cotton Short Dress:2590,8905724410246:2590,1,Dresses,All Clothing,blue,India,Karnataka,Manipal,desktop,Google,Chrome,(direct),(none),(direct),2590.0,,0.0,0.0
1818335880.1708780237,03-03-2024,1709404747126919,8000142246,Go-With-The-Flow Kurta,8905724369476,Go-With-The-Flow Kurta:2090,8905724369476:2090,1,Kurtas,Kurtas &amp; Kurta Sets,purple,India,Maharashtra,Mumbai,desktop,Google,Chrome,(direct),(none),(direct),1145.0,,100.0,0.0
82270272.1708600191,03-03-2024,1709420438893896,8000142247,"The Saree Skirt Set, Colour Burst Co-Ord Set","8905724525322, 8905724539107","Colour Burst Co-Ord Set:4990, The Saree Skirt Set:6990","8905724539107:6990, 8905724525322:4990",2,Co-ords,All Clothing,peach,United States,New Jersey,South Brunswick Township,mobile,Apple,iPhone,(organic),organic,google,11980.0,,0.0,0.0
1046556278.1708316883,03-03-2024,1709448131832632,8000142162,"Floral Tie-Ups Straight Kurta, Green Ethnic Motifs Straight Kurta","8905724016899, 8905724089169","Green Ethnic Motifs Straight Kurta:2199, Floral Tie-Ups Straight Kurta:2199","8905724016899:2199, 8905724089169:2199",2,"Navratri, Kurtas","Kurtas &amp; Kurta Sets, Collections",mustard,India,Uttar Pradesh,Noida,desktop,Apple,Safari,(organic),organic,google,2200.0,,0.0,0.0
1788184663.1709478675,03-03-2024,1709480096101023,8000142180,Solid Embroidered Straight Kurta,8905724017025,Solid Embroidered Straight Kurta:2899,8905724017025:2899,1,Kurtas,Kurtas &amp; Kurta Sets,pink,India,Telangana,Hyderabad,desktop,Apple,Safari,(organic),organic,google,1240.0,,100.0,0.0
1213815437.1709480459,03-03-2024,1709480937142703,8000142181,"Purple Jacquard Straight Top, Solid Asymmetric Tunic","8905134657507, 8905134850366","Purple Jacquard Straight Top:1699, Solid Asymmetric Tunic:1899","8905134657507:1899, 8905134850366:1699",2,Tops,All Clothing,wine,India,Karnataka,Bengaluru,mobile,Apple,iPhone,ANS 2024 | TOF | Feed Categorywise Audience,Tops & T-Shirts Feed (Mixed),FB Ads,1800.0,,0.0,0.0
695844209.1709472922,03-03-2024,1709482785738167,8000142273,Feeling Peachy Maxi Dress,8905724361593,Feeling Peachy Maxi Dress:2990,8905724361593:2990,1,Dresses,All Clothing,peach,India,West Bengal,Kolkata,mobile,Apple,iPhone 13,ANS 2024 | MOF | Feed Only Remarketing,Remarketing Audiences - (Only Discounted),FB Ads,1595.0,,100.0,0.0
1669534120.1709446937,03-03-2024,1709450177697816,8000142253,Shades Of Red Co-ords Set,8905724372933,Shades Of Red Co-ords Set:2790,8905724372933:2790,1,Co-ords,All Clothing,maroon,India,Delhi,Delhi,mobile,Apple,iPhone 14,ANS 2024 | MOF | Feed Only Remarketing,Remarketing Audiences - (Only Discounted),FB Ads,1495.0,,100.0,0.0
506875222.1696994090,03-03-2024,1709458321071911,8000142168,Riddle Me Black Blouson Top,8905724373428,Riddle Me Black Blouson Top:1690,8905724373428:1690,1,Tops,All Clothing,black,India,Karnataka,Bengaluru,mobile,Nothing,AIN065,Viewed or ATC but not purchased 14 days,ANS | MOF BOF | CAT | VC & ATC 14D but not purchased,FB Ads,945.0,,100.0,0.0
